"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","GEOID.1","hhincome"
"17","031","710500","17031710500","7105","Census Tract 7105","G5020","S","748404","0","+41.7475316","-087.6707874","17031710500",32656
"17","031","320400","17031320400","3204","Census Tract 3204","G5020","S","806328","649677","+41.8758170","-087.6172556","17031320400",176000
"17","031","580100","17031580100","5801","Census Tract 5801","G5020","S","763337","0","+41.8280549","-087.6907463","17031580100",41681
"17","031","580200","17031580200","5802","Census Tract 5802","G5020","S","729817","0","+41.8267718","-087.6993478","17031580200",43667
"17","031","580300","17031580300","5803","Census Tract 5803","G5020","S","471021","0","+41.8251876","-087.7089340","17031580300",45888
"17","031","580400","17031580400","5804","Census Tract 5804","G5020","S","1316120","0","+41.8152753","-087.7091845","17031580400",41167
"17","031","580600","17031580600","5806","Census Tract 5806","G5020","S","492790","0","+41.8173978","-087.6920314","17031580600",46419
"17","031","580700","17031580700","5807","Census Tract 5807","G5020","S","550116","0","+41.8174935","-087.6868459","17031580700",44986
"17","031","681300","17031681300","6813","Census Tract 6813","G5020","S","718139","0","+41.7611807","-087.6398423","17031681300",25927
"17","031","681400","17031681400","6814","Census Tract 6814","G5020","S","646368","0","+41.7615223","-087.6491706","17031681400",38385
"17","031","690300","17031690300","6903","Census Tract 6903","G5020","S","532481","0","+41.7687326","-087.6291162","17031690300",17310
"17","031","690500","17031690500","6905","Census Tract 6905","G5020","S","323161","0","+41.7681794","-087.6121031","17031690500",32546
"17","031","690900","17031690900","6909","Census Tract 6909","G5020","S","655477","0","+41.7621424","-087.6103447","17031690900",27554
"17","031","691000","17031691000","6910","Census Tract 6910","G5020","S","648676","0","+41.7619654","-087.6200151","17031691000",36806
"17","031","700100","17031700100","7001","Census Tract 7001","G5020","S","2311840","0","+41.7535935","-087.6953091","17031700100",62391
"17","031","700200","17031700200","7002","Census Tract 7002","G5020","S","1614071","0","+41.7529893","-087.7237840","17031700200",64659
"17","031","320600","17031320600","3206","Census Tract 3206","G5020","S","609069","549336","+41.8705542","-087.6165962","17031320600",101679
"17","031","330100","17031330100","3301","Census Tract 3301","G5020","S","2793586","828956","+41.8592947","-087.6155230","17031330100",102303
"17","031","330200","17031330200","3302","Census Tract 3302","G5020","S","756020","35440","+41.8655783","-087.6305680","17031330200",77578
"17","031","590500","17031590500","5905","Census Tract 5905","G5020","S","572106","24222","+41.8248978","-087.6804596","17031590500",53295
"17","031","590600","17031590600","5906","Census Tract 5906","G5020","S","347983","0","+41.8268332","-087.6729244","17031590600",40536
"17","031","671200","17031671200","6712","Census Tract 6712","G5020","S","244922","0","+41.7766993","-087.6665823","17031671200",21699
"17","031","671100","17031671100","6711","Census Tract 6711","G5020","S","245194","0","+41.7767771","-087.6617159","17031671100",32426
"17","031","671300","17031671300","6713","Census Tract 6713","G5020","S","484665","0","+41.7739015","-087.6713493","17031671300",28466
"17","031","671500","17031671500","6715","Census Tract 6715","G5020","S","741246","0","+41.7681722","-087.6696315","17031671500",26822
"17","031","671600","17031671600","6716","Census Tract 6716","G5020","S","407164","0","+41.7694999","-087.6615113","17031671600",20919
"17","031","671800","17031671800","6718","Census Tract 6718","G5020","S","324235","0","+41.7614010","-087.6564481","17031671800",32163
"17","031","671900","17031671900","6719","Census Tract 6719","G5020","S","322062","0","+41.7613256","-087.6612802","17031671900",52625
"17","031","710100","17031710100","7101","Census Tract 7101","G5020","S","215116","0","+41.7533918","-087.6419713","17031710100",19777
"17","031","710200","17031710200","7102","Census Tract 7102","G5020","S","741782","0","+41.7551131","-087.6514252","17031710200",28014
"17","031","710400","17031710400","7104","Census Tract 7104","G5020","S","1002458","0","+41.7539184","-087.6709328","17031710400",35274
"17","031","430300","17031430300","4303","Census Tract 4303","G5020","S","406133","0","+41.7697163","-087.5893601","17031430300",17441
"17","031","710600","17031710600","7106","Census Tract 7106","G5020","S","244933","0","+41.7476600","-087.6609434","17031710600",32955
"17","031","710800","17031710800","7108","Census Tract 7108","G5020","S","816273","0","+41.7478366","-087.6488126","17031710800",31233
"17","031","340300","17031340300","3403","Census Tract 3403","G5020","S","213539","0","+41.8428058","-087.6357881","17031340300",26220
"17","031","340500","17031340500","3405","Census Tract 3405","G5020","S","435447","0","+41.8345181","-087.6329169","17031340500",26042
"17","031","340600","17031340600","3406","Census Tract 3406","G5020","S","474809","0","+41.8274278","-087.6325215","17031340600",12713
"17","031","430200","17031430200","4302","Census Tract 4302","G5020","S","661348","0","+41.7697613","-087.5813509","17031430200",22945
"17","031","510300","17031510300","5103","Census Tract 5103","G5020","S","2957302","0","+41.7157381","-087.5749736","17031510300",30069
"17","031","520100","17031520100","5201","Census Tract 5201","G5020","S","2581898","521681","+41.7211184","-087.5294325","17031520100",41875
"17","031","590700","17031590700","5907","Census Tract 5907","G5020","S","869830","12614","+41.8260539","-087.6627888","17031590700",44906
"17","031","600400","17031600400","6004","Census Tract 6004","G5020","S","327229","0","+41.8417183","-087.6439322","17031600400",34127
"17","031","824115","17031824115","8241.15","Census Tract 8241.15","G5020","S","2683158","42699","+41.6238866","-087.8445146","17031824115",69342
"17","031","825303","17031825303","8253.03","Census Tract 8253.03","G5020","S","1920870","0","+41.5816302","-087.7858574","17031825303",65216
"17","031","830007","17031830007","8300.07","Census Tract 8300.07","G5020","S","3813903","0","+41.4816127","-087.7228769","17031830007",44595
"17","031","813801","17031813801","8138.01","Census Tract 8138.01","G5020","S","841626","0","+41.8503452","-087.7434594","17031813801",48088
"17","031","830600","17031830600","8306","Census Tract 8306","G5020","S","661394","0","+42.0016980","-087.6735738","17031830600",47355
"17","031","830800","17031830800","8308","Census Tract 8308","G5020","S","336529","0","+41.9651413","-087.6765775","17031830800",72500
"17","031","830700","17031830700","8307","Census Tract 8307","G5020","S","861986","7945","+41.9583035","-087.6607646","17031830700",51950
"17","031","830900","17031830900","8309","Census Tract 8309","G5020","S","990468","47216","+41.9284245","-087.6849065","17031830900",102250
"17","031","835200","17031835200","8352","Census Tract 8352","G5020","S","988538","0","+41.7966437","-087.7452866","17031835200",47581
"17","031","839900","17031839900","8399","Census Tract 8399","G5020","S","1153324","13899","+41.8273459","-087.6484540","17031839900",62536
"17","031","839700","17031839700","8397","Census Tract 8397","G5020","S","618387","13451","+41.8336508","-087.6519488","17031839700",50982
"17","031","839800","17031839800","8398","Census Tract 8398","G5020","S","266175","0","+41.8350674","-087.6431623","17031839800",50595
"17","031","834800","17031834800","8348","Census Tract 8348","G5020","S","599866","0","+41.7836336","-087.6450883","17031834800",21101
"17","031","834700","17031834700","8347","Census Tract 8347","G5020","S","657991","0","+41.7906903","-087.6450334","17031834700",22104
"17","031","832000","17031832000","8320","Census Tract 8320","G5020","S","167586","0","+41.9462941","-087.6542982","17031832000",115192
"17","031","832500","17031832500","8325","Census Tract 8325","G5020","S","742894","38645","+41.9222304","-087.6647962","17031832500",132222
"17","031","832300","17031832300","8323","Census Tract 8323","G5020","S","803546","37059","+41.9198264","-087.6727807","17031832300",104954
"17","031","838300","17031838300","8383","Census Tract 8383","G5020","S","348132","0","+41.9015665","-087.6384039","17031838300",58542
"17","031","831800","17031831800","8318","Census Tract 8318","G5020","S","1903563","0","+41.9782333","-087.7164527","17031831800",53529
"17","031","831700","17031831700","8317","Census Tract 8317","G5020","S","532281","0","+41.9526506","-087.7452551","17031831700",54737
"17","031","835100","17031835100","8351","Census Tract 8351","G5020","S","1003979","0","+41.7901579","-087.6862479","17031835100",39398
"17","031","835000","17031835000","8350","Census Tract 8350","G5020","S","1004079","0","+41.7828495","-087.6860492","17031835000",26498
"17","031","843700","17031843700","8437","Census Tract 8437","G5020","S","1204810","62134","+41.9455604","-087.6900340","17031843700",112386
"17","031","220702","17031220702","2207.02","Census Tract 2207.02","G5020","S","575196","0","+41.9293687","-087.7242313","17031220702",61733
"17","031","842100","17031842100","8421","Census Tract 8421","G5020","S","2034641","0","+41.8952785","-087.7336103","17031842100",35309
"17","031","843300","17031843300","8433","Census Tract 8433","G5020","S","584251","0","+41.8637638","-087.6925503","17031843300",47321
"17","031","824123","17031824123","8241.23","Census Tract 8241.23","G5020","S","3917330","25455","+41.5898448","-087.7989125","17031824123",66981
"17","031","804405","17031804405","8044.05","Census Tract 8044.05","G5020","S","1674267","0","+42.0347678","-088.2429900","17031804405",59397
"17","031","831100","17031831100","8311","Census Tract 8311","G5020","S","1315160","0","+41.9428559","-087.7174955","17031831100",60745
"17","031","831500","17031831500","8315","Census Tract 8315","G5020","S","959644","0","+41.9275695","-087.7879983","17031831500",58307
"17","031","831600","17031831600","8316","Census Tract 8316","G5020","S","1488846","0","+41.9256105","-087.7976148","17031831600",40262
"17","031","831200","17031831200","8312","Census Tract 8312","G5020","S","574047","0","+41.9153214","-087.7322600","17031831200",37880
"17","031","831000","17031831000","8310","Census Tract 8310","G5020","S","281249","0","+41.9147981","-087.6769966","17031831000",159020
"17","031","843000","17031843000","8430","Census Tract 8430","G5020","S","1065861","0","+41.8679365","-087.7227489","17031843000",21198
"17","031","843100","17031843100","8431","Census Tract 8431","G5020","S","980297","32379","+41.8626017","-087.6994529","17031843100",20417
"17","031","842900","17031842900","8429","Census Tract 8429","G5020","S","2208391","0","+41.8631389","-087.6729371","17031842900",19429
"17","031","843500","17031843500","8435","Census Tract 8435","G5020","S","1890170","143193","+41.8409834","-087.6975661","17031843500",27891
"17","031","842000","17031842000","8420","Census Tract 8420","G5020","S","590013","0","+41.8349600","-087.6251702","17031842000",91548
"17","031","808002","17031808002","8080.02","Census Tract 8080.02","G5020","S","2754904","0","+42.0050636","-087.7194386","17031808002",77240
"17","031","030101","17031030101","301.01","Census Tract 301.01","G5020","S","127283","110999","+41.9910538","-087.6548790","17031030101",48927
"17","031","030701","17031030701","307.01","Census Tract 307.01","G5020","S","69878","0","+41.9827453","-087.6579659","17031030701",41042
"17","031","070103","17031070103","701.03","Census Tract 701.03","G5020","S","69094","0","+41.9268110","-087.6426051","17031070103",58914
"17","031","807100","17031807100","8071","Census Tract 8071","G5020","S","1528034","0","+42.0444535","-087.7210786","17031807100",118971
"17","031","807200","17031807200","8072","Census Tract 8072","G5020","S","2489125","0","+42.0371751","-087.7285103","17031807200",92547
"17","031","807300","17031807300","8073","Census Tract 8073","G5020","S","2037391","0","+42.0337614","-087.7549133","17031807300",58958
"17","031","807400","17031807400","8074","Census Tract 8074","G5020","S","1396762","0","+42.0281935","-087.7398439","17031807400",53734
"17","031","807500","17031807500","8075","Census Tract 8075","G5020","S","988887","0","+42.0279578","-087.7281380","17031807500",112565
"17","031","807700","17031807700","8077","Census Tract 8077","G5020","S","1697094","0","+42.0207639","-087.7542195","17031807700",49009
"17","031","807900","17031807900","8079","Census Tract 8079","G5020","S","2013730","0","+42.0041886","-087.7487798","17031807900",105132
"17","031","808001","17031808001","8080.01","Census Tract 8080.01","G5020","S","2202703","0","+42.0070209","-087.7354065","17031808001",100549
"17","031","804311","17031804311","8043.11","Census Tract 8043.11","G5020","S","12103126","17262","+42.0588329","-088.2128426","17031804311",97420
"17","031","808301","17031808301","8083.01","Census Tract 8083.01","G5020","S","3827249","0","+42.0333408","-087.7851412","17031808301",78828
"17","031","808302","17031808302","8083.02","Census Tract 8083.02","G5020","S","1390533","0","+42.0322813","-087.7667893","17031808302",78250
"17","031","808600","17031808600","8086","Census Tract 8086","G5020","S","3812730","0","+42.0602335","-087.7856085","17031808600",170313
"17","031","808702","17031808702","8087.02","Census Tract 8087.02","G5020","S","940549","784592","+42.0582040","-087.6718922","17031808702",68542
"17","031","770202","17031770202","7702.02","Census Tract 7702.02","G5020","S","10961433","868307","+42.0286697","-088.0219089","17031770202",65514
